comparison,algorithm,scope,n,events,core_model,extended_model,weight_variable,strategy,threshold_probability,net_benefit,bootstrap_se,ci_lower,ci_upper,valid_replicates,ci_level,ci_method
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.23,0.002995013903678,0.0011411935350255,0.0007451205780079,0.0051470036970286,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.23,0.0252601164540347,0.0020936341473561,0.0211539326595722,0.029298671447716,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.23,-0.1794018983534833,0.0043653557829155,-0.1881361862147546,-0.1708983162843384,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.23,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.24,0.0214436762201196,0.002079713897652,0.0172869399633772,0.0254283548383216,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.24,0.0027458314804979,0.0011653984447445,0.0004168798071088,0.0049301418104142,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.24,0.0241895077006176,0.0020425606430625,0.0201859974823845,0.0280745972585568,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.24,-0.1949203443844501,0.004422794674796,-0.2037695570860014,-0.1863048730775534,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.24,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.25,0.0193887753136504,0.0019660115563111,0.0155324706481884,0.0232136121655,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.25,0.0040549788662565,0.0010747382627122,0.0019291686158243,0.0061333049509742,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.25,0.0234437541799069,0.001971506304166,0.0196202733906573,0.0271038772488951,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.25,-0.2108526156429095,0.0044817652704599,-0.2198198178471481,-0.2021222713852541,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.25,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.26,0.0185630031953921,0.0020186270558583,0.0146188070579818,0.0224899754890095,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.26,0.0032499885093861,0.0010428902635744,0.0012085238396654,0.0053044013320136,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.26,0.0218129917047782,0.0019255824897521,0.0179964923482779,0.0254371619701915,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.26,-0.2272154888272732,0.0045423296660067,-0.2363038694396771,-0.2183671669445143,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.26,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.27,0.017497270288312,0.0019643036306503,0.013564927571135,0.0213018914016171,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.27,0.0025631370811429,0.0010589309337551,0.0004598594087386,0.0045898471912531,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.27,0.0200604073694549,0.00183732500271,0.0164195269420955,0.0236409895898174,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.27,-0.2440266599070988,0.0046045533600616,-0.2532395388840563,-0.2350571281355351,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.27,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.28,0.0158943382533807,0.0018713891518625,0.0121379428772152,0.0195256710225323,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.28,0.0029068511387951,0.0010258962760813,0.0008764267300316,0.0048741685381246,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.28,0.0188011893921759,0.0017961743294569,0.0152233689146665,0.0222460691165807,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.28,-0.2613048079613642,0.0046685054900624,-0.2706456435907793,-0.2522106993596398,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.28,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.29,0.0143421999532607,0.0017979085374268,0.0108879288013978,0.0178791433379013,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.29,0.0036419251428683,0.0009632927066988,0.0017403845574165,0.0055211295971545,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.29,0.0179841250961291,0.0018122720611859,0.0143801166357936,0.0215616822557037,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.29,-0.2790696644115242,0.004734259088514,-0.2885420611061424,-0.2698474697731558,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.29,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,core_model,0.3,0.0131488378876507,0.0018542851796874,0.0096376114141488,0.0167816322717472,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,extended_minus_core,0.3,0.0042885017911566,0.0010602662827532,0.0022033465330842,0.0064330797078178,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,extended_model,0.3,0.0174373396788073,0.0018264796369883,0.0138182180768285,0.0209775211500878,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,treat_all,0.3,-0.2973420881888317,0.0048018913612071,-0.3069498048362301,-0.2879881479127724,2000,0.95,survey_Rao_Wu_percentile
combined,elastic_net,pooled_2005_2018,15956,1813,model0_paired_combined,model4_combined,combined_fasting_weight,treat_none,0.3,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.01,0.0797356006174415,0.0022341453140191,0.0753109619755805,0.0839379009368534,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.01,-8.258698861514369e-05,5.626133156471544e-05,-0.0001930748336318,2.658617252394507e-05,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.01,0.0796530136288264,0.0022259993667138,0.075193592880459,0.0838810513530183,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.01,0.0788847527843398,0.0022535234341601,0.0743811973972616,0.0830967480201997,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.01,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.02,0.0736150399815947,0.0022221949275479,0.0691545238115098,0.0778235582098371,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.02,3.317805839063437e-05,0.0001625288463818,-0.0002725069046168,0.0003422398338847,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.02,0.0736482180399854,0.0022362694235416,0.0691117330007419,0.0777982862872335,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.02,0.0694856176086698,0.0022765185712433,0.0649361075747847,0.0737405923877527,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.02,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.03,0.068371957560235,0.002127005487571,0.0641150885551212,0.0724385776671634,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.03,0.0001497141465019,0.0002785767428603,-0.0003996198655891,0.0006978209517297,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.03,0.068521671706737,0.002139739865168,0.064265160899623,0.0724829506780104,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.03,0.0598926858314396,0.0022999878348644,0.0552962736322567,0.0641915263298945,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.03,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.04,0.0637178666013511,0.0020826669739815,0.0596032197430123,0.0676450273953186,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.04,0.0003358785661883,0.0002543153836936,-0.000161873991217,0.0008285659667921,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.04,0.0640537451675394,0.0020670811294571,0.0600415334008904,0.0679201059420786,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.04,0.0500999013088504,0.0023239460414776,0.045455609815926,0.0544435213958309,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.04,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.05,0.0602337764354914,0.0020372466630054,0.0563056821285566,0.0640349314864425,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.05,0.0002416866964857,0.0003448562426071,-0.0004271831478124,0.0009323769072653,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.05,0.0604754631319772,0.0021338470482547,0.0563339870840497,0.0646796208225881,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.05,0.0401009529015752,0.0023484086313879,0.0354077741297779,0.0444902953052607,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.05,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.06,0.0567360739089911,0.0021201459825529,0.0526073290437433,0.0608215896421286,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.06,0.0004481592710822,0.0002629945479793,-7.307385848037771e-05,0.0009594463482473,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.06,0.0571842331800734,0.0020625860520746,0.0532026627902147,0.0612503999532052,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.06,0.0298892609111664,0.0023733917019345,0.0251461547056266,0.034325298446806,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.06,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.07,0.0535660533205642,0.0020923112053093,0.0494685125496395,0.057678671169951,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.07,0.0008016117516521,0.0003098103628509,0.0001898206856029,0.0014063740456951,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.07,0.0543676650722163,0.0020466779652533,0.0503988982317648,0.0583537173005151,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.07,0.019457962641394,0.0023989120428156,0.0146638552938591,0.0239416995053738,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.07,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.08,0.0511802721374592,0.0019995189451126,0.0472314027627599,0.0550936396808526,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.08,0.0006948410657169,0.0003401979135571,9.929316656447189e-06,0.0013287373489553,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.08,0.0518751132031761,0.0019588999410649,0.0480751907836593,0.0556278882885573,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.08,0.0087998970179309,0.0024249871737157,0.0039536798079228,0.0133323701521714,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.08,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.09,0.0481584555325629,0.0018878422092902,0.0443993139344304,0.0517861977844044,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.09,0.0006788319311421,0.000411937420783,-0.0001135398506915,0.0014877390025216,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.09,0.048837287463705,0.0018163726344887,0.045313053873171,0.0523004499153045,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.09,-0.0020924118060478,0.0024516353844159,-0.0069918841502318,0.0024898687252722,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.09,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.1,0.0457219607252732,0.0018334832015344,0.0421045286331454,0.0491739590558647,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.1,0.0006440912860574,0.0004970748804171,-0.0002867235318086,0.0016416196915787,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.1,0.0463660520113306,0.0017652911812272,0.0429463042998792,0.0498297675294058,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.1,-0.0132267719372261,0.0024788757775761,-0.0181806828630121,-0.0085935771777803,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.1,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.11,0.0431872926531312,0.0017521246478436,0.0398115762349142,0.0464599601291269,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.11,0.0006326714092518,0.0005098148863479,-0.0003192087354551,0.0016631129139693,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.11,0.043819964062383,0.0017228110217081,0.0404601959277291,0.0470902056390676,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.11,-0.0246113424084309,0.0025067283144028,-0.0296209152547314,-0.0199260892809014,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.11,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.12,0.0407978778338667,0.0016769538725965,0.037541278261155,0.0440086060281895,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.12,0.0007897642758426,0.0004826176103387,-0.0001514736472108,0.0017339430638512,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.12,0.0415876421097094,0.001701065450192,0.0383643474517753,0.044854941279621,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.12,-0.0362546531176176,0.0025352138634301,-0.0413211529280806,-0.0315161584772753,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.12,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.13,0.0386915454649169,0.0016604484091851,0.0354578896610573,0.0418844053716195,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.13,0.0012079817965987,0.0005066978169385,0.0002157612407995,0.0021769353319115,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.13,0.0398995272615156,0.0016855507899903,0.0366485392693416,0.0431325084097419,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.13,-0.0481656261419581,0.0025643542526649,-0.0532903615824263,-0.0433726660459796,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.13,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.14,0.0364284437993868,0.0016955907719891,0.0331560915523321,0.0397262026075565,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.14,0.001362047925534,0.000510583291808,0.000400697526049,0.0023878027497882,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.14,0.0377904917249208,0.0016410539679579,0.0346044758754629,0.0409088983639931,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.14,-0.0603535985389576,0.0025941723253703,-0.0655379239264081,-0.0555049063488398,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.14,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.15,0.0345437107070284,0.0016499865381806,0.0314177759520787,0.0377502864129039,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.15,0.001103527003515,0.0005415717181192,6.899077723189611e-05,0.0021805339148413,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.15,0.0356472377105434,0.0015953462894199,0.0325218757559997,0.0386646092417737,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.15,-0.072828346757063,0.0026246919997864,-0.0780736642078952,-0.0679226111294144,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.15,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.16,0.0325834505206077,0.001597196443104,0.0295126733373509,0.0357547046756155,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.16,0.001141727488637,0.0005232811090276,0.0001188621412264,0.0021605758917432,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.16,0.0337251780092448,0.0015201760809678,0.0307812415375826,0.0366679686099104,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.16,-0.0856001127898851,0.0026559383331172,-0.0909078744960844,-0.0806359755476218,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.16,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.17,0.0304240202581857,0.0015822317095165,0.0273151587087061,0.0334666518135945,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.17,0.0019311957468906,0.0005457293215088,0.0008601444345121,0.0029715669577461,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_model,0.17,0.0323552160050763,0.0015080116485353,0.0294204522883442,0.0352529465910714,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_all,0.17,-0.0986796322210886,0.0026879375901427,-0.1040513428635071,-0.0936556860963883,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,treat_none,0.17,0.0,0.0,0.0,0.0,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,core_model,0.18,0.0289197572477288,0.0014997666573566,0.0259795064469445,0.0317473985469448,2000,0.95,survey_Rao_Wu_percentile
renal,elastic_net,pooled_2005_2018,37482,4222,model0_core,model1_renal,combined_mec_weight,extended_minus_core,0.18,0.0014873522967754,0.0005786833421669,0.0003654282003274,0.0026224879949138,2000,0.95,survey_Rao_Wu_percentile
