target_population,comparison_sample,model,model_label,algorithm,cycle,n,events,weight_variable,classification_threshold,classification_threshold_type,survey_weighted_AUROC,survey_weighted_PR_AUC,unweighted_AUROC,unweighted_PR_AUC,weighted_Brier,weighted_log_loss,unweighted_Brier,unweighted_log_loss,calibration_intercept,calibration_slope,observed_expected_ratio,weighted_observed_prevalence,weighted_mean_predicted_probability,calibration_in_the_large,sensitivity,specificity,PPV,NPV,F1
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2007-2008,5649,677,combined_mec_weight,0.5,fixed_0.50,0.8552307926018757,0.4059340655055275,0.8322701664030536,0.4132783226682524,0.0627113308031534,0.2180707114428954,0.0857601725514906,0.2845606001640588,0.0763921696115875,1.0265159442157998,1.0224617342438926,0.086286136260994,0.0843905775356985,0.0242856004902956,0.1683899556868537,0.9810941271118262,0.5480769230769231,0.8965263738283403,0.2576271186440678
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2007-2008,5649,677,combined_mec_weight,0.086170551716926,training_weighted_youden,0.8552307926018757,0.4059340655055275,0.8322701664030536,0.4132783226682524,0.0627113308031534,0.2180707114428954,0.0857601725514906,0.2845606001640588,0.0763921696115875,1.0265159442157998,1.0224617342438926,0.086286136260994,0.0843905775356985,0.0242856004902956,0.8197932053175776,0.6850362027353177,0.2616690240452616,0.9654195011337868,0.396711937097927
fasting subsample,metabolic comparison sample,model2_metabolic,Model 2 metabolic,elastic_net,2007-2008,2337,288,combined_fasting_weight,0.5,fixed_0.50,0.8554676702429903,0.3859634558729906,0.82301495309365,0.3830928018256542,0.0655070241213217,0.2247586383272234,0.0900942578009979,0.2967648050840384,0.0719632254390391,1.0299380556321265,1.015876515564359,0.0895634391907447,0.0881637067286556,0.0172880513138196,0.1388888888888889,0.9790141532454856,0.4819277108433735,0.8899733806566105,0.215633423180593
fasting subsample,metabolic comparison sample,model2_metabolic,Model 2 metabolic,elastic_net,2007-2008,2337,288,combined_fasting_weight,0.0897478267554924,training_weighted_youden,0.8554676702429903,0.3859634558729906,0.82301495309365,0.3830928018256542,0.0655070241213217,0.2247586383272234,0.0900942578009979,0.2967648050840384,0.0719632254390391,1.0299380556321265,1.015876515564359,0.0895634391907447,0.0881637067286556,0.0172880513138196,0.8090277777777778,0.68033186920449,0.2623873873873873,0.9620427881297446,0.3962585034013605
MEC examination sample,inflammatory comparison sample,model3_inflammatory,Model 3 inflammatory,elastic_net,2007-2008,5649,677,combined_mec_weight,0.5,fixed_0.50,0.8523016964006225,0.3909560056132549,0.8281020687786613,0.3925149993258485,0.0634816999267941,0.2202997177817572,0.0869978448179708,0.287807129386261,0.0949097013268789,1.0341110403812857,1.0269397675080116,0.086286136260994,0.0840225872938754,0.0290575229347105,0.1403249630723781,0.9841110217216412,0.5459770114942529,0.8936986301369862,0.2232667450058754
MEC examination sample,inflammatory comparison sample,model3_inflammatory,Model 3 inflammatory,elastic_net,2007-2008,5649,677,combined_mec_weight,0.095224047487456,training_weighted_youden,0.8523016964006225,0.3909560056132549,0.8281020687786613,0.3925149993258485,0.0634816999267941,0.2202997177817572,0.0869978448179708,0.287807129386261,0.0949097013268789,1.0341110403812857,1.0269397675080116,0.086286136260994,0.0840225872938754,0.0290575229347105,0.810930576070901,0.7029364440868866,0.2709772951628825,0.964670162848468,0.4062153163152053
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,elastic_net,2007-2008,2337,288,combined_fasting_weight,0.5,fixed_0.50,0.8642817161431804,0.4096419818191604,0.833040168645952,0.4142936504373781,0.0644049298831458,0.2206142757945057,0.0878340518298711,0.290261554484826,0.0503961547853145,1.0221725867461977,1.009167852672941,0.0895634391907447,0.0887497941531944,0.0100193706005944,0.1979166666666666,0.9755978526110298,0.5327102803738317,0.8964125560538116,0.2886075949367088
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,elastic_net,2007-2008,2337,288,combined_fasting_weight,0.0907474031026218,training_weighted_youden,0.8642817161431804,0.4096419818191604,0.833040168645952,0.4142936504373781,0.0644049298831458,0.2206142757945057,0.0878340518298711,0.290261554484826,0.0503961547853145,1.0221725867461977,1.009167852672941,0.0895634391907447,0.0887497941531944,0.0100193706005944,0.8229166666666666,0.698389458272328,0.2771929824561403,0.9655870445344128,0.4146981627296587
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,elastic_net,2009-2010,5990,646,combined_mec_weight,0.5,fixed_0.50,0.8452409522165378,0.3504824106346944,0.8387480070818115,0.3891991339382807,0.0623007376253395,0.2168392376360465,0.0789518763561067,0.2638979836885712,-0.1685420313155046,0.9537351286056378,0.9347370564011256,0.0810749535580189,0.0867355723225196,-0.0736691077439761,0.1656346749226006,0.9812874251497006,0.5169082125603864,0.906795780736642,0.2508792497069168
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,elastic_net,2009-2010,5990,646,combined_mec_weight,0.0842609689767798,training_weighted_youden,0.8452409522165378,0.3504824106346944,0.8387480070818115,0.3891991339382807,0.0623007376253395,0.2168392376360465,0.0789518763561067,0.2638979836885712,-0.1685420313155046,0.9537351286056378,0.9347370564011256,0.0810749535580189,0.0867355723225196,-0.0736691077439761,0.8297213622291022,0.6904940119760479,0.2447488584474886,0.9710526315789474,0.3779971791255289
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,elastic_net,2009-2010,2594,273,combined_fasting_weight,0.5,fixed_0.50,0.8388950285425559,0.3564907202123714,0.8395332945095979,0.399034408949386,0.062502542600401,0.2194161776973696,0.0765789713068165,0.2585322099943034,-0.1676307334190422,0.9693975315895428,0.9162007365482964,0.0815187617743325,0.0889747830605847,-0.0956706941416105,0.1831501831501831,0.984489444205084,0.5813953488372093,0.9110845295055822,0.2785515320334261
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,elastic_net,2009-2010,2594,273,combined_fasting_weight,0.0889810712279296,training_weighted_youden,0.8388950285425559,0.3564907202123714,0.8395332945095979,0.399034408949386,0.062502542600401,0.2194161776973696,0.0765789713068165,0.2585322099943034,-0.1676307334190422,0.9693975315895428,0.9162007365482964,0.0815187617743325,0.0889747830605847,-0.0956706941416105,0.8278388278388278,0.6884963377854373,0.238145416227608,0.9714285714285714,0.369885433715221
fasting subsample,metabolic comparison sample,model0_paired_metabolic,Model 0 paired metabolic sample,elastic_net,2009-2010,2594,273,combined_fasting_weight,0.5,fixed_0.50,0.8388950285425559,0.3564907202123714,0.8395332945095979,0.399034408949386,0.062502542600401,0.2194161776973696,0.0765789713068165,0.2585322099943034,-0.1676307334190422,0.9693975315895428,0.9162007365482964,0.0815187617743325,0.0889747830605847,-0.0956706941416105,0.1831501831501831,0.984489444205084,0.5813953488372093,0.9110845295055822,0.2785515320334261
fasting subsample,metabolic comparison sample,model0_paired_metabolic,Model 0 paired metabolic sample,elastic_net,2009-2010,2594,273,combined_fasting_weight,0.0889810712279296,training_weighted_youden,0.8388950285425559,0.3564907202123714,0.8395332945095979,0.399034408949386,0.062502542600401,0.2194161776973696,0.0765789713068165,0.2585322099943034,-0.1676307334190422,0.9693975315895428,0.9162007365482964,0.0815187617743325,0.0889747830605847,-0.0956706941416105,0.8278388278388278,0.6884963377854373,0.238145416227608,0.9714285714285714,0.369885433715221
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2009-2010,5990,646,combined_mec_weight,0.5,fixed_0.50,0.8489547476461933,0.3518287682937038,0.8440573381101575,0.3970602161919735,0.0620188370193427,0.2154721480397461,0.0782782113862253,0.2614520624759567,-0.1760532850015128,0.938582136380677,0.949270694925787,0.0810749535580189,0.0854076229166194,-0.0567873613933582,0.1857585139318885,0.9782934131736528,0.5084745762711864,0.9085853319429962,0.2721088435374149
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2009-2010,5990,646,combined_mec_weight,0.0803000234402131,training_weighted_youden,0.8489547476461933,0.3518287682937038,0.8440573381101575,0.3970602161919735,0.0620188370193427,0.2154721480397461,0.0782782113862253,0.2614520624759567,-0.1760532850015128,0.938582136380677,0.949270694925787,0.0810749535580189,0.0854076229166194,-0.0567873613933582,0.8281733746130031,0.6947979041916168,0.2469990766389658,0.9709728033472804,0.3805120910384068
fasting subsample,metabolic comparison sample,model2_metabolic,Model 2 metabolic,elastic_net,2009-2010,2594,273,combined_fasting_weight,0.5,fixed_0.50,0.840967731839454,0.3576649123618454,0.8413971494540214,0.4013898551918505,0.0622403745778614,0.2184137106748788,0.0762763065988571,0.2574864065806496,-0.1427029267267956,0.9787573198908772,0.922651058795174,0.0815187617743325,0.088352753727701,-0.0879725211277442,0.1684981684981685,0.984920292977165,0.5679012345679012,0.9096697174691604,0.2598870056497175
fasting subsample,metabolic comparison sample,model2_metabolic,Model 2 metabolic,elastic_net,2009-2010,2594,273,combined_fasting_weight,0.0951000562845547,training_weighted_youden,0.840967731839454,0.3576649123618454,0.8413971494540214,0.4013898551918505,0.0622403745778614,0.2184137106748788,0.0762763065988571,0.2574864065806496,-0.1427029267267956,0.9787573198908772,0.922651058795174,0.0815187617743325,0.088352753727701,-0.0879725211277442,0.8168498168498168,0.7014218009478673,0.2434497816593886,0.9702026221692492,0.3751051303616485
MEC examination sample,inflammatory comparison sample,model3_inflammatory,Model 3 inflammatory,elastic_net,2009-2010,5990,646,combined_mec_weight,0.5,fixed_0.50,0.8453963796194611,0.3533731473939627,0.8389661273428375,0.3895922256967327,0.0621868487311408,0.216615021269987,0.0788816554729877,0.263714680851154,-0.1600087521752382,0.9538202882220408,0.9409161023025552,0.0810749535580189,0.0861659752231012,-0.0664568976944508,0.1780185758513932,0.9825973053892216,0.5528846153846154,0.9081632653061223,0.2693208430913348
MEC examination sample,inflammatory comparison sample,model3_inflammatory,Model 3 inflammatory,elastic_net,2009-2010,5990,646,combined_mec_weight,0.0983510612501826,training_weighted_youden,0.8453963796194611,0.3533731473939627,0.8389661273428375,0.3895922256967327,0.0621868487311408,0.216615021269987,0.0788816554729877,0.263714680851154,-0.1600087521752382,0.9538202882220408,0.9409161023025552,0.0810749535580189,0.0861659752231012,-0.0664568976944508,0.8080495356037152,0.7241766467065869,0.2615230460921843,0.9689534301452178,0.3951551854655564
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,elastic_net,2009-2010,2594,273,combined_fasting_weight,0.5,fixed_0.50,0.8441243752992496,0.3599028239120698,0.8466083679353821,0.4044939224984253,0.0619411713842191,0.2171004513656641,0.0757485585127349,0.2550047952869043,-0.1610416261780582,0.9569613279676352,0.9369941689771438,0.0815187617743325,0.087000287166484,-0.0710641316849463,0.1868131868131868,0.980180956484274,0.5257731958762887,0.9110933119743692,0.2756756756756756
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,elastic_net,2009-2010,2594,273,combined_fasting_weight,0.0975097182012342,training_weighted_youden,0.8441243752992496,0.3599028239120698,0.8466083679353821,0.4044939224984253,0.0619411713842191,0.2171004513656641,0.0757485585127349,0.2550047952869043,-0.1610416261780582,0.9569613279676352,0.9369941689771438,0.0815187617743325,0.087000287166484,-0.0710641316849463,0.7948717948717948,0.7255493321844033,0.2540983606557377,0.967816091954023,0.3850931677018633
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,elastic_net,2011-2012,5260,550,combined_mec_weight,0.5,fixed_0.50,0.839331193896127,0.3696651030488631,0.8302223508975103,0.3654333935485951,0.0653954196672101,0.2286227905357045,0.0786103693228771,0.2645395678386608,-0.0466318889965126,0.953910639003812,1.024878047759194,0.0872691883059831,0.0851508025728422,0.0268918700597939,0.14,0.9842887473460722,0.5099337748344371,0.907418281464083,0.2196861626248217
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,elastic_net,2011-2012,5260,550,combined_mec_weight,0.0943371179693602,training_weighted_youden,0.839331193896127,0.3696651030488631,0.8302223508975103,0.3654333935485951,0.0653954196672101,0.2286227905357045,0.0786103693228771,0.2645395678386608,-0.0466318889965126,0.953910639003812,1.024878047759194,0.0872691883059831,0.0851508025728422,0.0268918700597939,0.7872727272727272,0.7314225053078556,0.2550058892815076,0.9671532846715328,0.3852313167259786
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,elastic_net,2011-2012,2294,239,combined_fasting_weight,0.5,fixed_0.50,0.831473891793819,0.3765995251668688,0.8246322369157784,0.3536831650711171,0.0721383548295917,0.2494597239451877,0.0795379376358037,0.2679635086975975,-0.0436802548665809,0.9109750364633612,1.0839767260443762,0.0968836554313234,0.0893779848806063,0.0889129440686966,0.1673640167364016,0.9819951338199512,0.5194805194805194,0.9102390617952189,0.2531645569620253
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,elastic_net,2011-2012,2294,239,combined_fasting_weight,0.0919080397771667,training_weighted_youden,0.831473891793819,0.3765995251668688,0.8246322369157784,0.3536831650711171,0.0721383548295917,0.2494597239451877,0.0795379376358037,0.2679635086975975,-0.0436802548665809,0.9109750364633612,1.0839767260443762,0.0968836554313234,0.0893779848806063,0.0889129440686966,0.7740585774058577,0.7221411192214112,0.2447089947089947,0.964889466840052,0.371859296482412
fasting subsample,metabolic comparison sample,model0_paired_metabolic,Model 0 paired metabolic sample,elastic_net,2011-2012,2294,239,combined_fasting_weight,0.5,fixed_0.50,0.831473891793819,0.3765995251668688,0.8246322369157784,0.3536831650711171,0.0721383548295917,0.2494597239451877,0.0795379376358037,0.2679635086975975,-0.0436802548665809,0.9109750364633612,1.0839767260443762,0.0968836554313234,0.0893779848806063,0.0889129440686966,0.1673640167364016,0.9819951338199512,0.5194805194805194,0.9102390617952189,0.2531645569620253
fasting subsample,metabolic comparison sample,model0_paired_metabolic,Model 0 paired metabolic sample,elastic_net,2011-2012,2294,239,combined_fasting_weight,0.0919080397771667,training_weighted_youden,0.831473891793819,0.3765995251668688,0.8246322369157784,0.3536831650711171,0.0721383548295917,0.2494597239451877,0.0795379376358037,0.2679635086975975,-0.0436802548665809,0.9109750364633612,1.0839767260443762,0.0968836554313234,0.0893779848806063,0.0889129440686966,0.7740585774058577,0.7221411192214112,0.2447089947089947,0.964889466840052,0.371859296482412
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2011-2012,5260,550,combined_mec_weight,0.5,fixed_0.50,0.8445006566855623,0.3948627721959286,0.8378455896545068,0.3876128566103479,0.0641596854924454,0.2250580197862236,0.0771967942097757,0.2601738963018014,-0.0267213358427715,0.9601564411194176,1.0315826285635143,0.0872691883059831,0.0845973806553005,0.0340171474116322,0.1909090909090909,0.981104033970276,0.5412371134020618,0.9121594946703514,0.282258064516129
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2011-2012,5260,550,combined_mec_weight,0.0818643566638287,training_weighted_youden,0.8445006566855623,0.3948627721959286,0.8378455896545068,0.3876128566103479,0.0641596854924454,0.2250580197862236,0.0771967942097757,0.2601738963018014,-0.0267213358427715,0.9601564411194176,1.0315826285635143,0.0872691883059831,0.0845973806553005,0.0340171474116322,0.8145454545454546,0.7150743099787685,0.2502793296089385,0.9706051873198848,0.3829059829059829
fasting subsample,metabolic comparison sample,model2_metabolic,Model 2 metabolic,elastic_net,2011-2012,2294,239,combined_fasting_weight,0.5,fixed_0.50,0.8332157007209402,0.3772009223481548,0.8247788331348177,0.3489373193252182,0.0720852421108797,0.2491764648871851,0.0796153226960973,0.2681731300043602,-0.0595765688356434,0.906439436424286,1.0764811332608784,0.0968836554313234,0.0900003283270216,0.0812903629942134,0.1715481171548117,0.9819951338199512,0.5256410256410257,0.9106498194945848,0.2586750788643533
fasting subsample,metabolic comparison sample,model2_metabolic,Model 2 metabolic,elastic_net,2011-2012,2294,239,combined_fasting_weight,0.0919292485841049,training_weighted_youden,0.8332157007209402,0.3772009223481548,0.8247788331348177,0.3489373193252182,0.0720852421108797,0.2491764648871851,0.0796153226960973,0.2681731300043602,-0.0595765688356434,0.906439436424286,1.0764811332608784,0.0968836554313234,0.0900003283270216,0.0812903629942134,0.7740585774058577,0.7197080291970803,0.2431011826544021,0.9647749510763208,0.37
MEC examination sample,inflammatory comparison sample,model3_inflammatory,Model 3 inflammatory,elastic_net,2011-2012,5260,550,combined_mec_weight,0.5,fixed_0.50,0.8405220575411978,0.3732707843176389,0.8320995946728431,0.3696999938517651,0.0651290016122595,0.228034662679928,0.0781618690711316,0.2634618871838578,-0.0275412305174425,0.9576590654564444,1.0349525973718552,0.0872691883059831,0.0843219182478437,0.0375794920036662,0.1345454545454545,0.98619957537155,0.5323741007194245,0.9070494044132006,0.2148040638606676
MEC examination sample,inflammatory comparison sample,model3_inflammatory,Model 3 inflammatory,elastic_net,2011-2012,5260,550,combined_mec_weight,0.0978531851920428,training_weighted_youden,0.8405220575411978,0.3732707843176389,0.8320995946728431,0.3696999938517651,0.0651290016122595,0.228034662679928,0.0781618690711316,0.2634618871838578,-0.0275412305174425,0.9576590654564444,1.0349525973718552,0.0872691883059831,0.0843219182478437,0.0375794920036662,0.7763636363636364,0.7424628450106157,0.2603658536585366,0.9660220994475138,0.3899543378995434
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,elastic_net,2011-2012,2294,239,combined_fasting_weight,0.5,fixed_0.50,0.8381289400294204,0.3986149779218837,0.8319376151645644,0.3672691631308331,0.0706372812732937,0.2453149985765783,0.0784369785842394,0.2648697827011466,-0.0200238946295157,0.9122004420246548,1.1004344252249756,0.0968836554313234,0.0880412800712921,0.1054483722894819,0.200836820083682,0.9751824817518248,0.4848484848484848,0.912984054669704,0.2840236686390532
fasting subsample,combined comparison sample,model4_combined,Model 4 combined biomarkers,elastic_net,2011-2012,2294,239,combined_fasting_weight,0.0941169781223495,training_weighted_youden,0.8381289400294204,0.3986149779218837,0.8319376151645644,0.3672691631308331,0.0706372812732937,0.2453149985765783,0.0784369785842394,0.2648697827011466,-0.0200238946295157,0.9122004420246548,1.1004344252249756,0.0968836554313234,0.0880412800712921,0.1054483722894819,0.7656903765690377,0.7445255474452555,0.2584745762711864,0.9646910466582598,0.3864836325237592
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,elastic_net,2013-2014,5522,573,combined_mec_weight,0.5,fixed_0.50,0.8449994701804864,0.3701905674462588,0.8367082460997461,0.3934570855822979,0.0662003355307905,0.2282247694869489,0.076380814053402,0.257710007068841,-0.0458306735658895,0.9919471897384008,0.9760669682657288,0.088149862833457,0.0903112857000798,-0.0265972643931027,0.1343804537521815,0.9872701555869872,0.55,0.9078409513192122,0.2159887798036465
MEC examination sample,core MEC target sample,model0_core,Model 0 core clinical,elastic_net,2013-2014,5522,573,combined_mec_weight,0.0802230368815226,training_weighted_youden,0.8449994701804864,0.3701905674462588,0.8367082460997461,0.3934570855822979,0.0662003355307905,0.2282247694869489,0.076380814053402,0.257710007068841,-0.0458306735658895,0.9919471897384008,0.9760669682657288,0.088149862833457,0.0903112857000798,-0.0265972643931027,0.8272251308900523,0.6872095372802587,0.2344213649851632,0.9717142857142858,0.3653179190751445
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,elastic_net,2013-2014,2370,244,combined_fasting_weight,0.5,fixed_0.50,0.8674863129097505,0.4082182820226039,0.84563869654396,0.4113057936726905,0.064272835963133,0.219088790834411,0.0746355588612408,0.2514044626031728,0.1728778828919384,1.148092614043927,0.9554129538856322,0.0889931294844987,0.0931462454246267,-0.0501808621865169,0.1598360655737705,0.9854186265286924,0.5571428571428572,0.9108695652173912,0.2484076433121019
fasting subsample,combined comparison sample,model0_paired_combined,Model 0 paired combined sample,elastic_net,2013-2014,2370,244,combined_fasting_weight,0.0824843063414012,training_weighted_youden,0.8674863129097505,0.4082182820226039,0.84563869654396,0.4113057936726905,0.064272835963133,0.219088790834411,0.0746355588612408,0.2514044626031728,0.1728778828919384,1.148092614043927,0.9554129538856322,0.0889931294844987,0.0931462454246267,-0.0501808621865169,0.8360655737704918,0.6810912511759172,0.2312925170068027,0.9731182795698924,0.3623445825932505
fasting subsample,metabolic comparison sample,model0_paired_metabolic,Model 0 paired metabolic sample,elastic_net,2013-2014,2370,244,combined_fasting_weight,0.5,fixed_0.50,0.8674863129097505,0.4082182820226039,0.84563869654396,0.4113057936726905,0.064272835963133,0.219088790834411,0.0746355588612408,0.2514044626031728,0.1728778828919384,1.148092614043927,0.9554129538856322,0.0889931294844987,0.0931462454246267,-0.0501808621865169,0.1598360655737705,0.9854186265286924,0.5571428571428572,0.9108695652173912,0.2484076433121019
fasting subsample,metabolic comparison sample,model0_paired_metabolic,Model 0 paired metabolic sample,elastic_net,2013-2014,2370,244,combined_fasting_weight,0.0824843063414012,training_weighted_youden,0.8674863129097505,0.4082182820226039,0.84563869654396,0.4113057936726905,0.064272835963133,0.219088790834411,0.0746355588612408,0.2514044626031728,0.1728778828919384,1.148092614043927,0.9554129538856322,0.0889931294844987,0.0931462454246267,-0.0501808621865169,0.8360655737704918,0.6810912511759172,0.2312925170068027,0.9731182795698924,0.3623445825932505
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2013-2014,5522,573,combined_mec_weight,0.5,fixed_0.50,0.8516791535858796,0.3881070942516777,0.8454483550716434,0.4100525347466693,0.0648825435021432,0.2241369750870108,0.074763666332473,0.2525154792974168,-0.0433313579056651,1.0091755372954168,0.9583826802194316,0.088149862833457,0.0919777294110471,-0.0467148712502272,0.1902268760907504,0.984037179228127,0.5797872340425532,0.9130108736407948,0.2864651773981603
MEC examination sample,renal comparison sample,model1_renal,Model 1 renal,elastic_net,2013-2014,5522,573,combined_mec_weight,0.0854781620649969,training_weighted_youden,0.8516791535858796,0.3881070942516777,0.8454483550716434,0.4100525347466693,0.0648825435021432,0.2241369750870108,0.074763666332473,0.2525154792974168,-0.0433313579056651,1.0091755372954168,0.9583826802194316,0.088149862833457,0.0919777294110471,-0.0467148712502272,0.8342059336823735,0.7015558698727016,0.2445012787723785,0.9733669750490608,0.3781645569620253
fasting subsample,metabolic comparison sample,model2_metabolic,Model 2 metabolic,elastic_net,2013-2014,2370,244,combined_fasting_weight,0.5,fixed_0.50,0.867345514110957,0.4084273159252776,0.8471750998565768,0.4115133669688327,0.0640778047752073,0.2188682131853079,0.0742447239766417,0.2503546484888309,0.1672231598119022,1.1418382951176236,0.95874561026415,0.0889931294844987,0.0928224635729801,-0.0463417726424681,0.1598360655737705,0.9873000940733772,0.5909090909090909,0.9110243055555556,0.2516129032258065
fasting subsample,metabolic comparison sample,model2_metabolic,Model 2 metabolic,elastic_net,2013-2014,2370,244,combined_fasting_weight,0.0875079836729307,training_weighted_youden,0.867345514110957,0.4084273159252776,0.8471750998565768,0.4115133669688327,0.0640778047752073,0.2188682131853079,0.0742447239766417,0.2503546484888309,0.1672231598119022,1.1418382951176236,0.95874561026415,0.0889931294844987,0.0928224635729801,-0.0463417726424681,0.8278688524590164,0.6933207902163687,0.2365339578454332,0.9722955145118732,0.3679417122040073
MEC examination sample,inflammatory comparison sample,model3_inflammatory,Model 3 inflammatory,elastic_net,2013-2014,5522,573,combined_mec_weight,0.5,fixed_0.50,0.8459001045958875,0.3695333533659259,0.8388568635686091,0.3941650122982718,0.0661559464969859,0.2278710680997723,0.076233802517767,0.2567217475942238,-0.0791041404702527,0.9838899238670384,0.9617517270688464,0.088149862833457,0.0916555285033003,-0.0428509143320372,0.1588132635253054,0.9844413012729843,0.5416666666666666,0.9099738513261112,0.2456140350877192
