algorithm,calibration_status,config_hash,creation_timestamp,events_training,mean_inner_weighted_log_loss,model,model_hash,n_training,resume_signature,sd_inner_weighted_log_loss,selected_candidate_id,software,temporal_validation_status,training_period,weight_variable,artifact,hyperparameters_json
elastic_net,none,"{'config/cycle_folds.yml': '83989a1e6d8482f886ad95fae273aad3a7017a463d085f3c68923110a1cde427', 'config/elastic_net_hyperparameter_grid.yml': '369ef395cc6e675b3916c743deb4af4d89cdfd7b28323cefaa2c76f002844941', 'config/frozen_variable_specification.yml': '81ece6c7a190957024d3a0b87a06249e6b07d2aee86a4f6f5463f066888d0208', 'config/temporal_validation_locked.yml': '6883ae0bb61c41c80eeba2523361b8cddc0babef6793e94b4b9a2449c30491ba', 'config/xgboost_hyperparameter_grid.yml': 'bd77bebd7233cb643bb0ab622229eaa0ee797d43cc6e108a742156ea7057421d'}",2026-07-14T05:39:01,4222,0.226423770605174,model0_core,2d78e7691f32ea2b4f151cd870c88643a87a7ad646587540ac2dc5983a729e2c,37482,"{'algorithm': 'elastic_net', 'candidate_count': 45, 'candidate_grid_hash': '4e207eaa157ca05522420e5fb36a97e7ba0f95c6fdeeeb7bb077cf1ab1ef26ca', 'candidate_limit': None, 'checkpoint_type': 'frozen_development_task', 'code_hash': 'bc3c3ca06ec5734b00025f70c6e88a5ab2021a5381affd1031bc6afe555dfbe9', 'config_hashes': {'config/cycle_folds.yml': '83989a1e6d8482f886ad95fae273aad3a7017a463d085f3c68923110a1cde427', 'config/elastic_net_hyperparameter_grid.yml': '369ef395cc6e675b3916c743deb4af4d89cdfd7b28323cefaa2c76f002844941', 'config/frozen_variable_specification.yml': '81ece6c7a190957024d3a0b87a06249e6b07d2aee86a4f6f5463f066888d0208', 'config/temporal_validation_locked.yml': '6883ae0bb61c41c80eeba2523361b8cddc0babef6793e94b4b9a2449c30491ba', 'config/xgboost_hyperparameter_grid.yml': 'bd77bebd7233cb643bb0ab622229eaa0ee797d43cc6e108a742156ea7057421d'}, 'development_cycles': ['2005-2006', '2007-2008', '2009-2010', '2011-2012', '2013-2014', '2015-2016', '2017-2018'], 'features': ['age', 'sex', 'race_ethnicity', 'education', 'smoking', 'bmi', 'mean_sbp', 'diabetes', 'total_cholesterol', 'hdl_cholesterol'], 'input_hash': 'add4c33fcca427a83f3bebbb55bde4112b1a7b94bd270faca536259cd750fdfa', 'model': 'model0_core', 'random_seed': 20260713, 'schema_version': 1, 'training_cycles': ['2005-2006', '2007-2008', '2009-2010', '2011-2012', '2013-2014', '2015-2016', '2017-2018']}",0.007660843955186645,elastic_net_0001,"{'numpy': '1.26.4', 'pandas': '2.3.3', 'platform': 'Windows-11-10.0.26200-SP0', 'python': '3.12.7', 'sklearn': '1.8.0', 'xgboost': '3.2.0'}",locked,NHANES 2005-2018,combined_mec_weight,PROJECT_ROOT\results\models\frozen_development\model0_core_elastic_net\model_pipeline.joblib,"{""C"": 0.003, ""class_weight"": null, ""l1_ratio"": 0.0, ""max_iter"": 5000, ""solver"": ""saga"", ""tol"": 0.0001}"
elastic_net,none,"{'config/cycle_folds.yml': '83989a1e6d8482f886ad95fae273aad3a7017a463d085f3c68923110a1cde427', 'config/elastic_net_hyperparameter_grid.yml': '369ef395cc6e675b3916c743deb4af4d89cdfd7b28323cefaa2c76f002844941', 'config/frozen_variable_specification.yml': '81ece6c7a190957024d3a0b87a06249e6b07d2aee86a4f6f5463f066888d0208', 'config/temporal_validation_locked.yml': '6883ae0bb61c41c80eeba2523361b8cddc0babef6793e94b4b9a2449c30491ba', 'config/xgboost_hyperparameter_grid.yml': 'bd77bebd7233cb643bb0ab622229eaa0ee797d43cc6e108a742156ea7057421d'}",2026-07-14T06:08:50,4222,0.22367175891581606,model1_renal,19b52b6d3b9418e2862a289de908540601cb0c0cafbdd277f9b72d01f1e1b6c4,37482,"{'algorithm': 'elastic_net', 'candidate_count': 45, 'candidate_grid_hash': '4e207eaa157ca05522420e5fb36a97e7ba0f95c6fdeeeb7bb077cf1ab1ef26ca', 'candidate_limit': None, 'checkpoint_type': 'frozen_development_task', 'code_hash': 'bc3c3ca06ec5734b00025f70c6e88a5ab2021a5381affd1031bc6afe555dfbe9', 'config_hashes': {'config/cycle_folds.yml': '83989a1e6d8482f886ad95fae273aad3a7017a463d085f3c68923110a1cde427', 'config/elastic_net_hyperparameter_grid.yml': '369ef395cc6e675b3916c743deb4af4d89cdfd7b28323cefaa2c76f002844941', 'config/frozen_variable_specification.yml': '81ece6c7a190957024d3a0b87a06249e6b07d2aee86a4f6f5463f066888d0208', 'config/temporal_validation_locked.yml': '6883ae0bb61c41c80eeba2523361b8cddc0babef6793e94b4b9a2449c30491ba', 'config/xgboost_hyperparameter_grid.yml': 'bd77bebd7233cb643bb0ab622229eaa0ee797d43cc6e108a742156ea7057421d'}, 'development_cycles': ['2005-2006', '2007-2008', '2009-2010', '2011-2012', '2013-2014', '2015-2016', '2017-2018'], 'features': ['age', 'sex', 'race_ethnicity', 'education', 'smoking', 'bmi', 'mean_sbp', 'diabetes', 'total_cholesterol', 'hdl_cholesterol', 'egfr', 'log2_uacr'], 'input_hash': 'add4c33fcca427a83f3bebbb55bde4112b1a7b94bd270faca536259cd750fdfa', 'model': 'model1_renal', 'random_seed': 20260713, 'schema_version': 1, 'training_cycles': ['2005-2006', '2007-2008', '2009-2010', '2011-2012', '2013-2014', '2015-2016', '2017-2018']}",0.007869946464097909,elastic_net_0000,"{'numpy': '1.26.4', 'pandas': '2.3.3', 'platform': 'Windows-11-10.0.26200-SP0', 'python': '3.12.7', 'sklearn': '1.8.0', 'xgboost': '3.2.0'}",locked,NHANES 2005-2018,combined_mec_weight,PROJECT_ROOT\results\models\frozen_development\model1_renal_elastic_net\model_pipeline.joblib,"{""C"": 0.001, ""class_weight"": null, ""l1_ratio"": 0.0, ""max_iter"": 5000, ""solver"": ""saga"", ""tol"": 0.0001}"
elastic_net,none,"{'config/cycle_folds.yml': '83989a1e6d8482f886ad95fae273aad3a7017a463d085f3c68923110a1cde427', 'config/elastic_net_hyperparameter_grid.yml': '369ef395cc6e675b3916c743deb4af4d89cdfd7b28323cefaa2c76f002844941', 'config/frozen_variable_specification.yml': '81ece6c7a190957024d3a0b87a06249e6b07d2aee86a4f6f5463f066888d0208', 'config/temporal_validation_locked.yml': '6883ae0bb61c41c80eeba2523361b8cddc0babef6793e94b4b9a2449c30491ba', 'config/xgboost_hyperparameter_grid.yml': 'bd77bebd7233cb643bb0ab622229eaa0ee797d43cc6e108a742156ea7057421d'}",2026-07-14T06:17:23,1813,0.2347825846218264,model2_metabolic,905b92bc4074e8c264917dee084dcb6309b168a4f4f58e83c09560df2e7a2c77,15956,"{'algorithm': 'elastic_net', 'candidate_count': 45, 'candidate_grid_hash': '4e207eaa157ca05522420e5fb36a97e7ba0f95c6fdeeeb7bb077cf1ab1ef26ca', 'candidate_limit': None, 'checkpoint_type': 'frozen_development_task', 'code_hash': 'bc3c3ca06ec5734b00025f70c6e88a5ab2021a5381affd1031bc6afe555dfbe9', 'config_hashes': {'config/cycle_folds.yml': '83989a1e6d8482f886ad95fae273aad3a7017a463d085f3c68923110a1cde427', 'config/elastic_net_hyperparameter_grid.yml': '369ef395cc6e675b3916c743deb4af4d89cdfd7b28323cefaa2c76f002844941', 'config/frozen_variable_specification.yml': '81ece6c7a190957024d3a0b87a06249e6b07d2aee86a4f6f5463f066888d0208', 'config/temporal_validation_locked.yml': '6883ae0bb61c41c80eeba2523361b8cddc0babef6793e94b4b9a2449c30491ba', 'config/xgboost_hyperparameter_grid.yml': 'bd77bebd7233cb643bb0ab622229eaa0ee797d43cc6e108a742156ea7057421d'}, 'development_cycles': ['2005-2006', '2007-2008', '2009-2010', '2011-2012', '2013-2014', '2015-2016', '2017-2018'], 'features': ['age', 'sex', 'race_ethnicity', 'education', 'smoking', 'bmi', 'mean_sbp', 'diabetes', 'total_cholesterol', 'hdl_cholesterol', 'tyg_wc'], 'input_hash': 'add4c33fcca427a83f3bebbb55bde4112b1a7b94bd270faca536259cd750fdfa', 'model': 'model2_metabolic', 'random_seed': 20260713, 'schema_version': 1, 'training_cycles': ['2005-2006', '2007-2008', '2009-2010', '2011-2012', '2013-2014', '2015-2016', '2017-2018']}",0.01633656244033423,elastic_net_0005,"{'numpy': '1.26.4', 'pandas': '2.3.3', 'platform': 'Windows-11-10.0.26200-SP0', 'python': '3.12.7', 'sklearn': '1.8.0', 'xgboost': '3.2.0'}",locked,NHANES 2005-2018,combined_fasting_weight,PROJECT_ROOT\results\models\frozen_development\model2_metabolic_elastic_net\model_pipeline.joblib,"{""C"": 0.3, ""class_weight"": null, ""l1_ratio"": 0.0, ""max_iter"": 5000, ""solver"": ""saga"", ""tol"": 0.0001}"
elastic_net,none,"{'config/cycle_folds.yml': '83989a1e6d8482f886ad95fae273aad3a7017a463d085f3c68923110a1cde427', 'config/elastic_net_hyperparameter_grid.yml': '369ef395cc6e675b3916c743deb4af4d89cdfd7b28323cefaa2c76f002844941', 'config/frozen_variable_specification.yml': '81ece6c7a190957024d3a0b87a06249e6b07d2aee86a4f6f5463f066888d0208', 'config/temporal_validation_locked.yml': '6883ae0bb61c41c80eeba2523361b8cddc0babef6793e94b4b9a2449c30491ba', 'config/xgboost_hyperparameter_grid.yml': 'bd77bebd7233cb643bb0ab622229eaa0ee797d43cc6e108a742156ea7057421d'}",2026-07-14T06:42:35,4222,0.22590101003545215,model3_inflammatory,cc8418be665c49b6642617317d81f42468379652b20fe7135d066d8fb11aa4bc,37482,"{'algorithm': 'elastic_net', 'candidate_count': 45, 'candidate_grid_hash': '4e207eaa157ca05522420e5fb36a97e7ba0f95c6fdeeeb7bb077cf1ab1ef26ca', 'candidate_limit': None, 'checkpoint_type': 'frozen_development_task', 'code_hash': 'bc3c3ca06ec5734b00025f70c6e88a5ab2021a5381affd1031bc6afe555dfbe9', 'config_hashes': {'config/cycle_folds.yml': '83989a1e6d8482f886ad95fae273aad3a7017a463d085f3c68923110a1cde427', 'config/elastic_net_hyperparameter_grid.yml': '369ef395cc6e675b3916c743deb4af4d89cdfd7b28323cefaa2c76f002844941', 'config/frozen_variable_specification.yml': '81ece6c7a190957024d3a0b87a06249e6b07d2aee86a4f6f5463f066888d0208', 'config/temporal_validation_locked.yml': '6883ae0bb61c41c80eeba2523361b8cddc0babef6793e94b4b9a2449c30491ba', 'config/xgboost_hyperparameter_grid.yml': 'bd77bebd7233cb643bb0ab622229eaa0ee797d43cc6e108a742156ea7057421d'}, 'development_cycles': ['2005-2006', '2007-2008', '2009-2010', '2011-2012', '2013-2014', '2015-2016', '2017-2018'], 'features': ['age', 'sex', 'race_ethnicity', 'education', 'smoking', 'bmi', 'mean_sbp', 'diabetes', 'total_cholesterol', 'hdl_cholesterol', 'siri'], 'input_hash': 'add4c33fcca427a83f3bebbb55bde4112b1a7b94bd270faca536259cd750fdfa', 'model': 'model3_inflammatory', 'random_seed': 20260713, 'schema_version': 1, 'training_cycles': ['2005-2006', '2007-2008', '2009-2010', '2011-2012', '2013-2014', '2015-2016', '2017-2018']}",0.007814822886712602,elastic_net_0005,"{'numpy': '1.26.4', 'pandas': '2.3.3', 'platform': 'Windows-11-10.0.26200-SP0', 'python': '3.12.7', 'sklearn': '1.8.0', 'xgboost': '3.2.0'}",locked,NHANES 2005-2018,combined_mec_weight,PROJECT_ROOT\results\models\frozen_development\model3_inflammatory_elastic_net\model_pipeline.joblib,"{""C"": 0.3, ""class_weight"": null, ""l1_ratio"": 0.0, ""max_iter"": 5000, ""solver"": ""saga"", ""tol"": 0.0001}"
elastic_net,none,"{'config/cycle_folds.yml': '83989a1e6d8482f886ad95fae273aad3a7017a463d085f3c68923110a1cde427', 'config/elastic_net_hyperparameter_grid.yml': '369ef395cc6e675b3916c743deb4af4d89cdfd7b28323cefaa2c76f002844941', 'config/frozen_variable_specification.yml': '81ece6c7a190957024d3a0b87a06249e6b07d2aee86a4f6f5463f066888d0208', 'config/temporal_validation_locked.yml': '6883ae0bb61c41c80eeba2523361b8cddc0babef6793e94b4b9a2449c30491ba', 'config/xgboost_hyperparameter_grid.yml': 'bd77bebd7233cb643bb0ab622229eaa0ee797d43cc6e108a742156ea7057421d'}",2026-07-14T06:53:22,1813,0.23092876123571346,model4_combined,9c0c2295e2aadb40964bdf12d8e4dee6a7408f2a78296a514ba8dfa3b52f3230,15956,"{'algorithm': 'elastic_net', 'candidate_count': 45, 'candidate_grid_hash': '4e207eaa157ca05522420e5fb36a97e7ba0f95c6fdeeeb7bb077cf1ab1ef26ca', 'candidate_limit': None, 'checkpoint_type': 'frozen_development_task', 'code_hash': 'bc3c3ca06ec5734b00025f70c6e88a5ab2021a5381affd1031bc6afe555dfbe9', 'config_hashes': {'config/cycle_folds.yml': '83989a1e6d8482f886ad95fae273aad3a7017a463d085f3c68923110a1cde427', 'config/elastic_net_hyperparameter_grid.yml': '369ef395cc6e675b3916c743deb4af4d89cdfd7b28323cefaa2c76f002844941', 'config/frozen_variable_specification.yml': '81ece6c7a190957024d3a0b87a06249e6b07d2aee86a4f6f5463f066888d0208', 'config/temporal_validation_locked.yml': '6883ae0bb61c41c80eeba2523361b8cddc0babef6793e94b4b9a2449c30491ba', 'config/xgboost_hyperparameter_grid.yml': 'bd77bebd7233cb643bb0ab622229eaa0ee797d43cc6e108a742156ea7057421d'}, 'development_cycles': ['2005-2006', '2007-2008', '2009-2010', '2011-2012', '2013-2014', '2015-2016', '2017-2018'], 'features': ['age', 'sex', 'race_ethnicity', 'education', 'smoking', 'bmi', 'mean_sbp', 'diabetes', 'total_cholesterol', 'hdl_cholesterol', 'egfr', 'log2_uacr', 'tyg_wc', 'siri'], 'input_hash': 'add4c33fcca427a83f3bebbb55bde4112b1a7b94bd270faca536259cd750fdfa', 'model': 'model4_combined', 'random_seed': 20260713, 'schema_version': 1, 'training_cycles': ['2005-2006', '2007-2008', '2009-2010', '2011-2012', '2013-2014', '2015-2016', '2017-2018']}",0.016026950076547926,elastic_net_0000,"{'numpy': '1.26.4', 'pandas': '2.3.3', 'platform': 'Windows-11-10.0.26200-SP0', 'python': '3.12.7', 'sklearn': '1.8.0', 'xgboost': '3.2.0'}",locked,NHANES 2005-2018,combined_fasting_weight,PROJECT_ROOT\results\models\frozen_development\model4_combined_elastic_net\model_pipeline.joblib,"{""C"": 0.001, ""class_weight"": null, ""l1_ratio"": 0.0, ""max_iter"": 5000, ""solver"": ""saga"", ""tol"": 0.0001}"
xgboost,none,"{'config/frozen_variable_specification.yml': '81ece6c7a190957024d3a0b87a06249e6b07d2aee86a4f6f5463f066888d0208', 'config/cycle_folds.yml': '83989a1e6d8482f886ad95fae273aad3a7017a463d085f3c68923110a1cde427', 'config/elastic_net_hyperparameter_grid.yml': '369ef395cc6e675b3916c743deb4af4d89cdfd7b28323cefaa2c76f002844941', 'config/xgboost_hyperparameter_grid.yml': 'bd77bebd7233cb643bb0ab622229eaa0ee797d43cc6e108a742156ea7057421d', 'config/temporal_validation_locked.yml': '6883ae0bb61c41c80eeba2523361b8cddc0babef6793e94b4b9a2449c30491ba'}",2026-07-15T15:31:17,4222,0.22424061746558926,model0_core,9f538da99aedc06121e2df7bb12259b534f8e973d1b378a91dfe158b689eae43,37482,"{'schema_version': 1, 'input_hash': 'add4c33fcca427a83f3bebbb55bde4112b1a7b94bd270faca536259cd750fdfa', 'config_hashes': {'config/frozen_variable_specification.yml': '81ece6c7a190957024d3a0b87a06249e6b07d2aee86a4f6f5463f066888d0208', 'config/cycle_folds.yml': '83989a1e6d8482f886ad95fae273aad3a7017a463d085f3c68923110a1cde427', 'config/elastic_net_hyperparameter_grid.yml': '369ef395cc6e675b3916c743deb4af4d89cdfd7b28323cefaa2c76f002844941', 'config/xgboost_hyperparameter_grid.yml': 'bd77bebd7233cb643bb0ab622229eaa0ee797d43cc6e108a742156ea7057421d', 'config/temporal_validation_locked.yml': '6883ae0bb61c41c80eeba2523361b8cddc0babef6793e94b4b9a2449c30491ba'}, 'code_hash': '1bf104ff3c4fcc04420a258046dadfb52dd451b2fb7d267e0e0ba51ec9bbd746', 'analysis_semantics_version': 'stage3a_locked_v1', 'analysis_semantics_hash': '899bfd2c4538a6bd53520b40454a84db5cf4c899f9dd687566f3dc4ce019a6c1', 'analysis_software': {'python': '3.12.7', 'numpy': '1.26.4', 'pandas': '2.3.3', 'sklearn': '1.8.0', 'xgboost': '3.2.0'}, 'random_seed': 20260713, 'development_cycles': ['2005-2006', '2007-2008', '2009-2010', '2011-2012', '2013-2014', '2015-2016', '2017-2018'], 'checkpoint_type': 'frozen_development_task', 'training_cycles': ['2005-2006', '2007-2008', '2009-2010', '2011-2012', '2013-2014', '2015-2016', '2017-2018'], 'model': 'model0_core', 'algorithm': 'xgboost', 'features': ['age', 'sex', 'race_ethnicity', 'education', 'smoking', 'bmi', 'mean_sbp', 'diabetes', 'total_cholesterol', 'hdl_cholesterol'], 'candidate_count': 256, 'candidate_limit': None, 'candidate_grid_hash': '2bebeffb35b95ebeb1490e0b2372d31b97f4a3a23b4d6136f91712ca02f76e76'}",0.009163123910316123,xgboost_0196,"{'python': '3.12.7', 'platform': 'Windows-11-10.0.26200-SP0', 'pandas': '2.3.3', 'numpy': '1.26.4', 'sklearn': '1.8.0', 'xgboost': '3.2.0'}",locked,NHANES 2005-2018,combined_mec_weight,PROJECT_ROOT\results\models\frozen_development\model0_core_xgboost\model_pipeline.joblib,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1, ""scale_pos_weight"": 1, ""subsample"": 0.8}"
xgboost,none,"{'config/frozen_variable_specification.yml': '81ece6c7a190957024d3a0b87a06249e6b07d2aee86a4f6f5463f066888d0208', 'config/cycle_folds.yml': '83989a1e6d8482f886ad95fae273aad3a7017a463d085f3c68923110a1cde427', 'config/elastic_net_hyperparameter_grid.yml': '369ef395cc6e675b3916c743deb4af4d89cdfd7b28323cefaa2c76f002844941', 'config/xgboost_hyperparameter_grid.yml': 'bd77bebd7233cb643bb0ab622229eaa0ee797d43cc6e108a742156ea7057421d', 'config/temporal_validation_locked.yml': '6883ae0bb61c41c80eeba2523361b8cddc0babef6793e94b4b9a2449c30491ba'}",2026-07-15T15:35:08,4222,0.22208199337120038,model1_renal,3632013712a5f4cb740802517e24f7f57cfd9de7a026ad69676d3d5000508685,37482,"{'schema_version': 1, 'input_hash': 'add4c33fcca427a83f3bebbb55bde4112b1a7b94bd270faca536259cd750fdfa', 'config_hashes': {'config/frozen_variable_specification.yml': '81ece6c7a190957024d3a0b87a06249e6b07d2aee86a4f6f5463f066888d0208', 'config/cycle_folds.yml': '83989a1e6d8482f886ad95fae273aad3a7017a463d085f3c68923110a1cde427', 'config/elastic_net_hyperparameter_grid.yml': '369ef395cc6e675b3916c743deb4af4d89cdfd7b28323cefaa2c76f002844941', 'config/xgboost_hyperparameter_grid.yml': 'bd77bebd7233cb643bb0ab622229eaa0ee797d43cc6e108a742156ea7057421d', 'config/temporal_validation_locked.yml': '6883ae0bb61c41c80eeba2523361b8cddc0babef6793e94b4b9a2449c30491ba'}, 'code_hash': '1bf104ff3c4fcc04420a258046dadfb52dd451b2fb7d267e0e0ba51ec9bbd746', 'analysis_semantics_version': 'stage3a_locked_v1', 'analysis_semantics_hash': '899bfd2c4538a6bd53520b40454a84db5cf4c899f9dd687566f3dc4ce019a6c1', 'analysis_software': {'python': '3.12.7', 'numpy': '1.26.4', 'pandas': '2.3.3', 'sklearn': '1.8.0', 'xgboost': '3.2.0'}, 'random_seed': 20260713, 'development_cycles': ['2005-2006', '2007-2008', '2009-2010', '2011-2012', '2013-2014', '2015-2016', '2017-2018'], 'checkpoint_type': 'frozen_development_task', 'training_cycles': ['2005-2006', '2007-2008', '2009-2010', '2011-2012', '2013-2014', '2015-2016', '2017-2018'], 'model': 'model1_renal', 'algorithm': 'xgboost', 'features': ['age', 'sex', 'race_ethnicity', 'education', 'smoking', 'bmi', 'mean_sbp', 'diabetes', 'total_cholesterol', 'hdl_cholesterol', 'egfr', 'log2_uacr'], 'candidate_count': 256, 'candidate_limit': None, 'candidate_grid_hash': '2bebeffb35b95ebeb1490e0b2372d31b97f4a3a23b4d6136f91712ca02f76e76'}",0.009398137768236389,xgboost_0032,"{'python': '3.12.7', 'platform': 'Windows-11-10.0.26200-SP0', 'pandas': '2.3.3', 'numpy': '1.26.4', 'sklearn': '1.8.0', 'xgboost': '3.2.0'}",locked,NHANES 2005-2018,combined_mec_weight,PROJECT_ROOT\results\models\frozen_development\model1_renal_xgboost\model_pipeline.joblib,"{""colsample_bytree"": 0.8, ""learning_rate"": 0.1, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 5, ""scale_pos_weight"": 1, ""subsample"": 0.8}"
xgboost,none,"{'config/frozen_variable_specification.yml': '81ece6c7a190957024d3a0b87a06249e6b07d2aee86a4f6f5463f066888d0208', 'config/cycle_folds.yml': '83989a1e6d8482f886ad95fae273aad3a7017a463d085f3c68923110a1cde427', 'config/elastic_net_hyperparameter_grid.yml': '369ef395cc6e675b3916c743deb4af4d89cdfd7b28323cefaa2c76f002844941', 'config/xgboost_hyperparameter_grid.yml': 'bd77bebd7233cb643bb0ab622229eaa0ee797d43cc6e108a742156ea7057421d', 'config/temporal_validation_locked.yml': '6883ae0bb61c41c80eeba2523361b8cddc0babef6793e94b4b9a2449c30491ba'}",2026-07-15T15:36:51,1813,0.23427715411114017,model2_metabolic,6ab55703d69698d2d3a9a680eb9a889c8a8d9eb1fc5b9343859d93fe4e48b754,15956,"{'schema_version': 1, 'input_hash': 'add4c33fcca427a83f3bebbb55bde4112b1a7b94bd270faca536259cd750fdfa', 'config_hashes': {'config/frozen_variable_specification.yml': '81ece6c7a190957024d3a0b87a06249e6b07d2aee86a4f6f5463f066888d0208', 'config/cycle_folds.yml': '83989a1e6d8482f886ad95fae273aad3a7017a463d085f3c68923110a1cde427', 'config/elastic_net_hyperparameter_grid.yml': '369ef395cc6e675b3916c743deb4af4d89cdfd7b28323cefaa2c76f002844941', 'config/xgboost_hyperparameter_grid.yml': 'bd77bebd7233cb643bb0ab622229eaa0ee797d43cc6e108a742156ea7057421d', 'config/temporal_validation_locked.yml': '6883ae0bb61c41c80eeba2523361b8cddc0babef6793e94b4b9a2449c30491ba'}, 'code_hash': '1bf104ff3c4fcc04420a258046dadfb52dd451b2fb7d267e0e0ba51ec9bbd746', 'analysis_semantics_version': 'stage3a_locked_v1', 'analysis_semantics_hash': '899bfd2c4538a6bd53520b40454a84db5cf4c899f9dd687566f3dc4ce019a6c1', 'analysis_software': {'python': '3.12.7', 'numpy': '1.26.4', 'pandas': '2.3.3', 'sklearn': '1.8.0', 'xgboost': '3.2.0'}, 'random_seed': 20260713, 'development_cycles': ['2005-2006', '2007-2008', '2009-2010', '2011-2012', '2013-2014', '2015-2016', '2017-2018'], 'checkpoint_type': 'frozen_development_task', 'training_cycles': ['2005-2006', '2007-2008', '2009-2010', '2011-2012', '2013-2014', '2015-2016', '2017-2018'], 'model': 'model2_metabolic', 'algorithm': 'xgboost', 'features': ['age', 'sex', 'race_ethnicity', 'education', 'smoking', 'bmi', 'mean_sbp', 'diabetes', 'total_cholesterol', 'hdl_cholesterol', 'tyg_wc'], 'candidate_count': 256, 'candidate_limit': None, 'candidate_grid_hash': '2bebeffb35b95ebeb1490e0b2372d31b97f4a3a23b4d6136f91712ca02f76e76'}",0.018270024889612303,xgboost_0133,"{'python': '3.12.7', 'platform': 'Windows-11-10.0.26200-SP0', 'pandas': '2.3.3', 'numpy': '1.26.4', 'sklearn': '1.8.0', 'xgboost': '3.2.0'}",locked,NHANES 2005-2018,combined_fasting_weight,PROJECT_ROOT\results\models\frozen_development\model2_metabolic_xgboost\model_pipeline.joblib,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 3, ""min_child_weight"": 5, ""n_estimators"": 200, ""reg_alpha"": 0.1, ""reg_lambda"": 1, ""scale_pos_weight"": 1, ""subsample"": 0.8}"
xgboost,none,"{'config/frozen_variable_specification.yml': '81ece6c7a190957024d3a0b87a06249e6b07d2aee86a4f6f5463f066888d0208', 'config/cycle_folds.yml': '83989a1e6d8482f886ad95fae273aad3a7017a463d085f3c68923110a1cde427', 'config/elastic_net_hyperparameter_grid.yml': '369ef395cc6e675b3916c743deb4af4d89cdfd7b28323cefaa2c76f002844941', 'config/xgboost_hyperparameter_grid.yml': 'bd77bebd7233cb643bb0ab622229eaa0ee797d43cc6e108a742156ea7057421d', 'config/temporal_validation_locked.yml': '6883ae0bb61c41c80eeba2523361b8cddc0babef6793e94b4b9a2449c30491ba'}",2026-07-15T15:40:32,4222,0.22402632234487685,model3_inflammatory,51e3cb9a96dd05f2ee2d35f87f82f3bacd3cf3edfc5971bec63fe9c3536755d1,37482,"{'schema_version': 1, 'input_hash': 'add4c33fcca427a83f3bebbb55bde4112b1a7b94bd270faca536259cd750fdfa', 'config_hashes': {'config/frozen_variable_specification.yml': '81ece6c7a190957024d3a0b87a06249e6b07d2aee86a4f6f5463f066888d0208', 'config/cycle_folds.yml': '83989a1e6d8482f886ad95fae273aad3a7017a463d085f3c68923110a1cde427', 'config/elastic_net_hyperparameter_grid.yml': '369ef395cc6e675b3916c743deb4af4d89cdfd7b28323cefaa2c76f002844941', 'config/xgboost_hyperparameter_grid.yml': 'bd77bebd7233cb643bb0ab622229eaa0ee797d43cc6e108a742156ea7057421d', 'config/temporal_validation_locked.yml': '6883ae0bb61c41c80eeba2523361b8cddc0babef6793e94b4b9a2449c30491ba'}, 'code_hash': '1bf104ff3c4fcc04420a258046dadfb52dd451b2fb7d267e0e0ba51ec9bbd746', 'analysis_semantics_version': 'stage3a_locked_v1', 'analysis_semantics_hash': '899bfd2c4538a6bd53520b40454a84db5cf4c899f9dd687566f3dc4ce019a6c1', 'analysis_software': {'python': '3.12.7', 'numpy': '1.26.4', 'pandas': '2.3.3', 'sklearn': '1.8.0', 'xgboost': '3.2.0'}, 'random_seed': 20260713, 'development_cycles': ['2005-2006', '2007-2008', '2009-2010', '2011-2012', '2013-2014', '2015-2016', '2017-2018'], 'checkpoint_type': 'frozen_development_task', 'training_cycles': ['2005-2006', '2007-2008', '2009-2010', '2011-2012', '2013-2014', '2015-2016', '2017-2018'], 'model': 'model3_inflammatory', 'algorithm': 'xgboost', 'features': ['age', 'sex', 'race_ethnicity', 'education', 'smoking', 'bmi', 'mean_sbp', 'diabetes', 'total_cholesterol', 'hdl_cholesterol', 'siri'], 'candidate_count': 256, 'candidate_limit': None, 'candidate_grid_hash': '2bebeffb35b95ebeb1490e0b2372d31b97f4a3a23b4d6136f91712ca02f76e76'}",0.009111774540891477,xgboost_0069,"{'python': '3.12.7', 'platform': 'Windows-11-10.0.26200-SP0', 'pandas': '2.3.3', 'numpy': '1.26.4', 'sklearn': '1.8.0', 'xgboost': '3.2.0'}",locked,NHANES 2005-2018,combined_mec_weight,PROJECT_ROOT\results\models\frozen_development\model3_inflammatory_xgboost\model_pipeline.joblib,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.03, ""max_depth"": 2, ""min_child_weight"": 5, ""n_estimators"": 500, ""reg_alpha"": 0.1, ""reg_lambda"": 1, ""scale_pos_weight"": 1, ""subsample"": 0.8}"
